"mark","model","mileage","transmission","registration","fuel","power","location","price"
Volkswagen,T-Cross,"25608",Automatic,"12/2022",Gasoline,"110",DE,21880
Volkswagen,T-Cross,"28965",Manual,"05/2022",Gasoline,"110",DE,20380
Volkswagen,T6.1 Caravelle,"1485",Manual,"04/2023",Diesel,"150",DE,55980
Volkswagen,Touran,"125",Automatic,"10/2023",Gasoline,"150",DE,37480
Volkswagen,up!,"27950",Automatic,"09/2021",Electric,"83",DE,15490
Volkswagen,T-Roc,"125",Manual,"10/2023",Gasoline,"110",DE,29780
Audi,Q5,"69245",Automatic,"09/2020",Electric,"252",DE,40440
Volkswagen,Caddy,"18788",Automatic,"10/2022",Gasoline,"114",DE,29280
Audi,A5,"72534",Automatic,"11/2019",Diesel,"231",DE,29980
Volkswagen,Golf Variant,"17409",Manual,"10/2019",Gasoline,"116",DE,19500
Volkswagen,Touran,"125",Manual,"09/2023",Gasoline,"150",DE,35450
Volvo,XC40,"33500",Automatic,"03/2020",Electric,"179",DE,34450
Volkswagen,Touran,"125",Automatic,"10/2023",Gasoline,"150",DE,37480
Volkswagen,Polo,"35108",Manual,"07/2019",Gasoline,"65",DE,13390
Volkswagen,Touran,"125",Automatic,"10/2023",Gasoline,"150",DE,37480
Volkswagen,T-Roc,"125",Manual,"10/2023",Gasoline,"110",DE,29780
Volkswagen,Touran,"125",Automatic,"10/2023",Gasoline,"150",DE,37480
Volkswagen,Caddy,"29236",Automatic,"09/2020",Diesel,"150",DE,33980
Volkswagen,T-Roc,"125",Manual,"10/2023",Gasoline,"110",DE,29780
Volkswagen,Golf,"125",Automatic,"09/2023",Gasoline,"300",DE,43460
Volkswagen,Polo,"10740",Manual,"03/2023",Gasoline,"95",DE,20980
Volkswagen,Touran,"125",Automatic,"10/2023",Gasoline,"150",DE,37480
Skoda,Karoq,"15761",Manual,"10/2020",Gasoline,"150",DE,25600
Skoda,Octavia,"45100",Manual,"10/2020",Gasoline,"116",DE,17990
Volkswagen,Passat Variant,"43124",Automatic,"04/2021",Electric,"218",DE,33990
Skoda,Superb,"37893",Automatic,"10/2020",Electric,"218",DE,26990
Skoda,Octavia,"40194",Automatic,"10/2021",Electric,"204",DE,23790
Skoda,Kodiaq,"43163",Automatic,"06/2020",Diesel,"190",DE,31990
Volvo,XC60,"49675",Automatic,"06/2019",Gasoline,"190",DE,29480
Audi,SQ2,"52758",Automatic,"05/2020",Gasoline,"300",DE,34980
Skoda,Octavia,"24749",Automatic,"11/2021",Electric,"204",DE,24890
Jaguar,F-Pace,"60968",Automatic,"11/2020",Diesel,"179",DE,35840
Volkswagen,Golf Sportsvan,"32867",Manual,"08/2020",Gasoline,"116",DE,19490
Audi,A3,"70655",Manual,"10/2020",Gasoline,"150",DE,23840
Audi,A6,"83990",Automatic,"03/2020",Diesel,"286",DE,39980
Jaguar,E-Pace,"51976",Automatic,"04/2020",Gasoline,"200",DE,33980
Skoda,Citigo,"22590",Automatic,"06/2020",Electric,"83",DE,14690
Volvo,C40,"7974",Automatic,"02/2023",Electric,"238",DE,47980
Audi,A1,"41137",Manual,"04/2020",Gasoline,"95",DE,18940
Audi,Q5,"32263",Automatic,"09/2020",Electric,"252",DE,44850
Volvo,XC40,"13719",Automatic,"11/2020",Electric,"179",DE,38790
Audi,Q5,"71468",Manual,"03/2020",Diesel,"190",DE,37840
Audi,Q5,"10860",Automatic,"01/2023",Diesel,"204",DE,55840
Land-Rover,Discovery,"43930",Automatic,"10/2019",Diesel,"241",DE,51640
Skoda,Kodiaq,"125",Automatic,"07/2023",Gasoline,"150",DE,41980
Land-Rover,Range Rover Evoque,"30792",Automatic,"10/2020",Diesel,"179",DE,43850
Volkswagen,Golf,"125",Automatic,"07/2023",Gasoline,"333",DE,60850
Jaguar,F-Pace,"49001",Automatic,"09/2020",Diesel,"179",DE,47840
Audi,A3,"78333",Automatic,"01/2020",Diesel,"150",DE,21440
Audi,A5,"65347",Automatic,"03/2020",Diesel,"231",DE,37980
Skoda,Kodiaq,"125",Automatic,"07/2023",Gasoline,"150",DE,41980
Skoda,Kodiaq,"125",Automatic,"07/2023",Gasoline,"150",DE,42980
Land-Rover,Range Rover Velar,"66429",Automatic,"01/2020",Diesel,"241",DE,50790
Jaguar,F-Pace,"57601",Automatic,"10/2020",Diesel,"300",DE,43850
Volkswagen,Touran,"125",Automatic,"10/2023",Gasoline,"150",DE,37480
Skoda,Octavia,"10000",Automatic,"10/2023",Diesel,"150",DE,35980
Audi,S6,"87296",Automatic,"09/2020",Diesel,"349",DE,59980
Volkswagen,T-Cross,"28080",Automatic,"12/2022",Gasoline,"110",DE,21880
Audi,A5,"49980",Automatic,"02/2021",Gasoline,"150",DE,37740
Audi,e-tron,"52398",Automatic,"09/2020",Electric,"313",DE,40980
Audi,A5,"30990",Automatic,"09/2020",Diesel,"163",DE,35740
Skoda,Enyaq,"10000",Automatic,"08/2023",Electric,"299",DE,59990
Skoda,Superb,"74233",Automatic,"09/2020",Diesel,"150",DE,30990
Volvo,XC90,"47535",Automatic,"09/2021",Electric,"303",DE,54450
Audi,A3,"10576",Automatic,"06/2021",Electric,"150",DE,28390
Volkswagen,,"8",Manual,"12/2022",Diesel,"102",DE,24880
Volkswagen,,"4356",Manual,"10/2022",Diesel,"102",DE,41480
Volkswagen,,"10",Manual,"02/2023",Diesel,"150",DE,43980
Volvo,XC60,"36571",Automatic,"03/2021",Diesel,"235",DE,42190
Volkswagen,,"2856",Automatic,"12/2022",Electric,"204",DE,51480
Volkswagen,,"54081",Manual,"12/2019",Diesel,"102",DE,18740
Mercedes-Benz,A 160,"52885",Automatic,"05/2018",Gasoline,"102",BE,20900
Hyundai,i30,"48863",Manual,"03/2020",Gasoline,"275",BE,29500
Mercedes-Benz,C 180,"136015",Automatic,"05/2012",Gasoline,"156",BE,14200
Renault,Koleos,"51464",Manual,"01/2018",Diesel,"131",BE,19900
Kia,Ceed / cee'd,"74302",Manual,"12/2017",Diesel,"110",BE,12500
Volkswagen,T-Cross,"55001",Automatic,"05/2021",Gasoline,,BE,21750
Toyota,Proace City,"25453",Automatic,"05/2022",Gasoline,"131",BE,34500
Audi,A4,"44263",Automatic,"10/2020",Gasoline,"150",BE,32500
Land-Rover,Range Rover Evoque,"27154",Automatic,"12/2020",Gasoline,"200",BE,45500
Mercedes-Benz,C 200,"58306",Automatic,"02/2019",Gasoline,"184",BE,32500
Mercedes-Benz,C 180,"94767",Manual,"03/2017",Gasoline,"156",BE,25900
Audi,A3,"74532",Manual,"04/2019",Diesel,"116",BE,16900
Mercedes-Benz,CLA 180,"21381",Automatic,"09/2022",Gasoline,"136",BE,31900
Renault,Captur,"30422",Manual,"01/2020",Gasoline,"90",BE,14650
Mercedes-Benz,A 180,"103980",Automatic,"12/2013",Gasoline,"122",BE,16700
Kia,Sportage,"60986",Manual,"11/2018",Gasoline,"132",BE,17500
Volkswagen,T-Cross,"43108",Automatic,"07/2021",Gasoline,"110",BE,22750
Volkswagen,Tiguan,"79008",Automatic,"03/2021",Gasoline,"150",BE,30900
Renault,Kadjar,"30005",Manual,"10/2021",Gasoline,"140",BE,20700
Hyundai,i30,"48863",Manual,"03/2020",Gasoline,"275",BE,29500
Skoda,Octavia,"25125",Manual,"01/2022",Gasoline,"150",BE,31500
Renault,Megane,"54965",Manual,"04/2021",Diesel,"114",BE,16250
Land-Rover,Range Rover Sport,"54495",Automatic,"12/2021",Diesel,"249",BE,71900
Renault,Talisman,"69219",Automatic,"07/2020",Gasoline,"159",BE,21700
SEAT,Leon,"36698",Automatic,"04/2022",Gasoline,"110",BE,23700
Hyundai,i30,"20864",Automatic,"09/2022",Gasoline,"120",BE,21500
Renault,Kadjar,"77516",Manual,"07/2018",Gasoline,"131",BE,14900
Volkswagen,T-Cross,"50258",Automatic,"04/2021",Gasoline,"110",BE,22750
Alfa-Romeo,Stelvio,"21523",Automatic,"04/2021",Gasoline,"280",BE,46500
Renault,Kadjar,"28720",Manual,"10/2021",Gasoline,"140",BE,20700
Volkswagen,T-Cross,"46721",Automatic,"07/2021",Gasoline,"110",BE,22750
Skoda,Fabia,"54297",Automatic,"07/2021",Gasoline,"95",BE,17500
Tesla,Model 3,"29389",Automatic,"03/2021",Electric,"513",BE,44500
Hyundai,i30,"9253",Automatic,"09/2022",Gasoline,"120",BE,22750
Mercedes-Benz,E 300,"82770",Automatic,"07/2020",Electric,"194",BE,43500
Ligier,Myli,"5",Automatic,,Electric,,BE,13995
Ligier,Myli,"5",Automatic,,Electric,,BE,19300
Mercedes-Benz,V 220,"51510",Automatic,"06/2022",Diesel,"163",BE,56900
Volkswagen,T-Roc,"30003",Automatic,"05/2021",Gasoline,"150",BE,25500
Mercedes-Benz,C 180,"136015",Automatic,"05/2012",Gasoline,"156",BE,14200
Ford,Transit,"18585",Manual,"09/2022",Diesel,"129",BE,36200
Mercedes-Benz,A 35 AMG,"72123",Automatic,"12/2019",Gasoline,"306",BE,41500
Mercedes-Benz,A 180,"68388",Automatic,"01/2019",Diesel,"116",BE,26900
Hyundai,BAYON,"29632",Automatic,"08/2021",Electric,"99",BE,22900
Volkswagen,T-Cross,"47387",Automatic,"06/2021",Gasoline,"110",BE,22750
SsangYong,Tivoli,"77210",Automatic,"04/2019",Gasoline,"128",BE,16400
Kia,XCeed,"68486",Automatic,"07/2020",Gasoline,"140",BE,22700
Renault,Megane,"52808",Manual,"04/2021",Diesel,"114",BE,16250
Volkswagen,Tiguan,"42038",Automatic,"11/2020",Gasoline,"150",BE,30900
Volkswagen,T-Cross,"50883",Automatic,"05/2021",Gasoline,"110",BE,22750
Ford,Transit,"44277",Manual,"06/2022",Diesel,"129",BE,37500
MINI,Cooper,"14967",Automatic,"03/2021",Gasoline,"136",BE,21500
Volkswagen,T-Cross,"51216",Automatic,"06/2021",Gasoline,"110",BE,22750
SEAT,Arona,"26063",Automatic,"10/2020",Gasoline,"116",BE,23500
Ford,Fiesta,"26525",Manual,"12/2019",Gasoline,"69",BE,12700
Ligier,JS 60,"5",Automatic,,Diesel,,BE,20300
Ford,Fiesta,"6493",Automatic,"07/2022",Gasoline,"125",BE,21900
Ligier,Myli,"5",Automatic,,Electric,,BE,16895
Volkswagen,Touran,"79887",Automatic,"12/2016",Diesel,"116",BE,21700
Renault,Koleos,"51464",Manual,"01/2018",Diesel,"131",BE,19900
BMW,X2,"64897",Automatic,"10/2021",Diesel,"116",BE,29200
BMW,"530","26512",Automatic,"09/2021",Electric,"184",BE,56500
Volkswagen,T-Cross,"49009",Automatic,"05/2021",Gasoline,"110",BE,22750
Hyundai,i30,"11142",Automatic,"08/2022",Gasoline,"120",BE,22750
Hyundai,i30,"14724",Automatic,"08/2022",Gasoline,"120",BE,22750
Hyundai,i30,"28544",Automatic,"08/2022",Gasoline,"120",BE,21750
Tesla,Model 3,"29958",Automatic,"11/2020",Electric,"498",BE,39500
Microcar,Due,"68",Automatic,"10/2022",Diesel,"8",BE,12500
Microcar,M.Go,"5",Automatic,,Diesel,,BE,15195
Microcar,M.Go,"5",Automatic,,Diesel,,BE,17195
Ligier,Myli,"5",Automatic,,Electric,,BE,22925
Ligier,Myli,"5",Automatic,,Electric,,BE,22145
BMW,M850,"47318",Automatic,"12/2018",Gasoline,"530",DE,64499
Lamborghini,Aventador,"4053",Automatic,"05/2021",Gasoline,"770",DE,650000
Mercedes-Benz,E 350,"212224",Automatic,"02/2014",Gasoline,"306",DE,17999
BMW,"530","48820",Automatic,"02/2019",Electric,"252",DE,31999
Mercedes-Benz,E 300,"84000",Automatic,"12/2017",Gasoline,"245",DE,30999
BMW,"330","47164",Automatic,"03/2020",Electric,"292",DE,38499
BMW,X3,"186114",Automatic,"03/2017",Diesel,"258",DE,24499
BMW,M5,"22142",Automatic,"12/2019",Gasoline,"625",DE,81999
BMW,X2,"42471",Automatic,"08/2020",Gasoline,"140",DE,24499
BMW,"730","28872",Automatic,"04/2020",Diesel,"265",DE,60999
BMW,"745","85987",Automatic,"06/2019",Electric,"394",DE,56999
BMW,X4 M,"113000",Automatic,"11/2017",Gasoline,"360",DE,34499
BMW,"330","40800",Automatic,"06/2020",Electric,"292",DE,32999
BMW,"540","106600",Automatic,"09/2018",Gasoline,"340",DE,32999
BMW,"630","33582",Automatic,"02/2020",Diesel,"265",DE,42499
BMW,X3,"55503",Automatic,"10/2019",Diesel,"190",DE,34999
BMW,"520","50187",Automatic,"02/2020",Diesel,"190",DE,27499
BMW,X5,"75644",Automatic,"06/2020",Diesel,"265",DE,65499
BMW,"530","58461",Automatic,"03/2020",Electric,"252",DE,36999
Lamborghini,Aventador,"4053",Automatic,"05/2021",Gasoline,"770",DE,650000
Citroen,C5,"176000",Automatic,"02/2010",Diesel,"241",DE,8499
BMW,X3,"65129",Automatic,"03/2020",Electric,"292",DE,37499
BMW,"550","89887",Automatic,"09/2019",Diesel,"400",DE,43499
BMW,"530","25233",Automatic,"08/2020",Gasoline,"252",DE,38499
BMW,X1,"43999",Automatic,"10/2018",Diesel,"190",DE,26999
BMW,"520","65328",Automatic,"12/2019",Diesel,"190",DE,31499
BMW,X3 M,"54655",Automatic,"07/2019",Diesel,"326",DE,45999
BMW,X3,"43690",Automatic,"03/2020",Diesel,"190",DE,39499
BMW,X7,"84789",Automatic,"07/2020",Diesel,"265",DE,78999
BMW,"740","59952",Automatic,"06/2020",Diesel,"320",DE,67499
BMW,X7,"45070",Automatic,"12/2019",Diesel,"265",DE,76999
BMW,X3,"64540",Automatic,"04/2020",Diesel,"190",DE,35499
BMW,X3,"54896",Automatic,"02/2019",Gasoline,"184",DE,32499
BMW,"730","47483",Automatic,"03/2020",Diesel,"265",DE,59999
BMW,X1,"56352",Automatic,"06/2018",Gasoline,"192",DE,28999
BMW,X3,"91424",Automatic,"07/2019",Diesel,"265",DE,37999
BMW,"118","38864",Automatic,"05/2020",Gasoline,"140",DE,26999
BMW,"520","115276",Automatic,"03/2019",Diesel,"190",DE,24999
BMW,X7,"68681",Automatic,"02/2020",Diesel,"265",DE,78499
Mercedes-Benz,E 350,"212224",Automatic,"02/2014",Gasoline,"306",DE,17999
BMW,"320","83545",Automatic,"04/2020",Diesel,"190",DE,28999
BMW,"320","21447",Automatic,"07/2020",Diesel,"190",DE,33499
BMW,X5,"65677",Automatic,"08/2020",Electric,"394",DE,65999
BMW,X1,"41745",Automatic,"03/2020",Electric,"220",DE,28999
BMW,"530","61043",Automatic,"09/2020",Diesel,"286",DE,38999
Tesla,Model S,"26630",Automatic,"06/2020",Electric,"241",DE,59999
Audi,A5,"118237",Automatic,"03/2014",Diesel,"245",DE,20499
BMW,"530","88847",Automatic,"02/2019",Electric,"252",DE,29999
BMW,X1,"68249",Automatic,"11/2019",Gasoline,"192",DE,30999
BMW,"530","34128",Automatic,"03/2020",Electric,"252",DE,38499
BMW,"218","117565",Automatic,"06/2019",Diesel,"150",DE,18299
BMW,X3,"49775",Automatic,"06/2020",Gasoline,"184",DE,34499
BMW,X3,"55314",Automatic,"03/2020",Diesel,"265",DE,43499
BMW,X5 M,"100515",Automatic,"03/2019",Diesel,"400",DE,59499
BMW,X1,"20544",Automatic,"12/2020",Electric,"220",DE,31499
BMW,"530","67557",Automatic,"07/2020",Diesel,"265",DE,33499
BMW,"530","57636",Automatic,"12/2020",Diesel,"286",DE,46999
BMW,"520","51430",Automatic,"07/2020",Diesel,"190",DE,33499
BMW,"530","53839",Automatic,"07/2019",Diesel,"265",DE,34499
BMW,"530","48820",Automatic,"02/2019",Electric,"252",DE,31999
BMW,X1,"41320",Automatic,"06/2020",Diesel,"231",DE,34999
BMW,"530","31741",Automatic,"06/2020",Electric,"252",DE,36999
BMW,X3,"71206",Automatic,"09/2019",Diesel,"190",DE,31499
BMW,X1,"39864",Automatic,"11/2020",Electric,"220",DE,28499
BMW,"530","25133",Automatic,"12/2019",Diesel,"265",DE,38999
BMW,X1,"61836",Automatic,"06/2020",Electric,"220",DE,30499
BMW,"530","29163",Automatic,"07/2020",Diesel,"265",DE,40999
BMW,X3,"66933",Automatic,"09/2019",Diesel,"190",DE,35999
BMW,X1,"56648",Automatic,"10/2019",Diesel,"150",DE,24999
BMW,"118","32304",Automatic,"03/2020",Gasoline,"140",DE,22499
BMW,"520","55562",Automatic,"06/2019",Diesel,"190",DE,28999
BMW,M5,"12190",Automatic,"09/2020",Gasoline,"625",DE,83499
BMW,M5,"81637",Automatic,"07/2019",Gasoline,"625",DE,70499
Bentley,Bentayga,"68248",Automatic,"10/2017",Gasoline,"608",DE,135999
BMW,"320","187000",Manual,"06/2016",Diesel,"163",DE,12999
BMW,"430","95347",Manual,"04/2016",Gasoline,"252",DE,24499
BMW,M850,"20874",Automatic,"07/2019",Gasoline,"530",DE,73499
BMW,"120","81915",Automatic,"11/2019",Diesel,"190",DE,27799
BMW,,"56224",Automatic,"06/2021",Gasoline,"136",DE,28499
Mercedes-Benz,E 300,"84000",Automatic,"12/2017",Gasoline,"245",DE,30999
BMW,"320","48565",Automatic,"03/2019",Gasoline,"184",DE,29999
BMW,"420","23645",Automatic,"05/2020",Gasoline,"184",DE,34499
BMW,,"65084",Automatic,"10/2019",Gasoline,"530",DE,79999
BMW,X5,"57410",Automatic,"03/2020",Gasoline,"340",DE,59499
BMW,"530","42556",Automatic,"10/2019",Gasoline,"252",DE,34999
BMW,"750","55629",Automatic,"09/2019",Gasoline,"530",DE,60999
BMW,X2,"40078",Automatic,"12/2019",Gasoline,"192",DE,28499
BMW,"530","85496",Automatic,"07/2020",Gasoline,"252",DE,37999
BMW,X3 M,"97671",Automatic,"02/2019",Gasoline,"354",DE,42499
BMW,"240","17970",Automatic,"01/2022",Gasoline,"374",DE,56499
BMW,X3,"64991",Automatic,"12/2019",Diesel,"265",DE,39999
Renault,Talisman,"91642",Automatic,"05/2018",Gasoline,"150",DE,18499
BMW,"520","40397",Automatic,"09/2019",Diesel,"190",DE,31999
BMW,"550","65373",Automatic,"02/2020",Diesel,"400",DE,53499
BMW,X2,"54366",Automatic,"09/2019",Gasoline,"192",DE,25499
BMW,"530","50359",Automatic,"11/2019",Electric,"252",DE,37999
BMW,"330","40699",Automatic,"07/2020",Electric,"292",DE,32499
BMW,"530","33824",Automatic,"06/2020",Electric,"252",DE,39499
BMW,"530","77524",Automatic,"05/2019",Electric,"252",DE,30999
BMW,"330","47164",Automatic,"03/2020",Electric,"292",DE,38499
BMW,"330","24048",Automatic,"06/2020",Electric,"292",DE,30999
BMW,M850,"26130",Automatic,"02/2020",Gasoline,"530",DE,76499
BMW,X5 M,"71254",Automatic,"04/2019",Diesel,"400",DE,72999
BMW,"540","36785",Automatic,"11/2019",Diesel,"320",DE,45499
BMW,X2,"39235",Automatic,"04/2020",Gasoline,"192",DE,30499
BMW,"530","59036",Automatic,"09/2020",Diesel,"286",DE,47499
BMW,X4 M,"26135",Automatic,"02/2020",Gasoline,"480",DE,62999
BMW,"218","185157",Manual,"08/2015",Gasoline,"136",DE,11999
BMW,"330","34143",Automatic,"09/2020",Gasoline,"258",DE,37499
BMW,X1,"42865",Automatic,"11/2019",Gasoline,"192",DE,29999
BMW,"330","54208",Automatic,"10/2019",Electric,"292",DE,32499
BMW,"540","71823",Automatic,"02/2020",Diesel,"320",DE,39499
BMW,X3 M,"66718",Automatic,"09/2019",Gasoline,"354",DE,43499
BMW,"730","33509",Automatic,"04/2020",Diesel,"265",DE,60999
BMW,"530","26177",Automatic,"11/2019",Electric,"252",DE,38999
BMW,"530","50478",Automatic,"12/2019",Diesel,"265",DE,36999
BMW,"530","70888",Automatic,"09/2019",Diesel,"265",DE,33499
BMW,"118","58825",Automatic,"09/2021",Gasoline,"136",DE,22899
BMW,"330","50984",Automatic,"02/2020",Electric,"292",DE,30999
BMW,X3,"186114",Automatic,"03/2017",Diesel,"258",DE,24499
BMW,X3,"200221",Manual,"09/2011",Diesel,"184",DE,13499
BMW,"530","36450",Automatic,"04/2020",Gasoline,"252",DE,37999
BMW,"520","57832",Automatic,"03/2020",Diesel,"190",DE,29800
BMW,X5,"70311",Automatic,"07/2019",Diesel,"265",DE,61999
BMW,"530","66346",Automatic,"06/2020",Electric,"252",DE,30499
BMW,X5,"82604",Automatic,"08/2019",Diesel,"265",DE,58999
BMW,"530","47421",Automatic,"12/2019",Gasoline,"252",DE,33499
BMW,"320","65792",Manual,"06/2019",Diesel,"190",DE,25499
BMW,"530","56859",Automatic,"09/2020",Electric,"292",DE,38999
BMW,"330","45003",Automatic,"05/2020",Gasoline,"258",DE,34499
BMW,"520","43445",Automatic,"12/2019",Diesel,"190",DE,27999
BMW,X5,"47475",Automatic,"11/2019",Diesel,"265",DE,66999
BMW,"330","17127",Automatic,"02/2020",Electric,"292",DE,32999
BMW,"320","82669",Automatic,"03/2020",Diesel,"190",DE,28499
BMW,"218","95500",Automatic,"10/2020",Gasoline,"140",DE,19999
BMW,"530","63041",Automatic,"03/2020",Diesel,"265",DE,41999
BMW,"550","93971",Automatic,"10/2018",Diesel,"400",DE,42499
BMW,X3,"16129",Automatic,"04/2020",Electric,"292",DE,46499
BMW,X2,"52228",Automatic,"07/2020",Diesel,"231",DE,33999
BMW,M5,"22142",Automatic,"12/2019",Gasoline,"625",DE,81999
BMW,X3,"69285",Automatic,"02/2020",Electric,"292",DE,42999
BMW,X7,"50319",Automatic,"09/2019",Diesel,"265",DE,76400
BMW,"520","53798",Automatic,"05/2020",Diesel,"190",DE,32999
BMW,X5,"54607",Automatic,"05/2020",Diesel,"265",DE,69499
BMW,X5 M,"69646",Automatic,"02/2020",Diesel,"400",DE,75499
BMW,"530","50874",Automatic,"06/2020",Gasoline,"252",DE,36499
BMW,X2,"28673",Automatic,"09/2020",Gasoline,"140",DE,25499
BMW,"530","52144",Automatic,"11/2020",Gasoline,"252",DE,35499
BMW,X5 M,"72987",Automatic,"02/2019",Diesel,"400",DE,68999
BMW,"320","66344",Automatic,"11/2019",Diesel,"190",DE,28499
BMW,"320","58847",Automatic,"04/2020",Diesel,"190",DE,29499
BMW,X3 M,"87040",Automatic,"12/2019",Diesel,"326",DE,43999
BMW,"530","37102",Automatic,"12/2019",Diesel,"265",DE,38999
BMW,X3 M,"51580",Automatic,"06/2020",Diesel,"326",DE,49999
BMW,"540","58771",Automatic,"12/2018",Gasoline,"340",DE,36999
BMW,"330","45148",Automatic,"12/2019",Gasoline,"258",DE,32999
BMW,"540","86648",Automatic,"09/2020",Diesel,"340",DE,49900
BMW,X3,"41440",Automatic,"05/2020",Electric,"292",DE,43999
BMW,X2,"55595",Automatic,"06/2020",Diesel,"231",DE,31999
BMW,X2,"42471",Automatic,"08/2020",Gasoline,"140",DE,24499
BMW,X3 M,"44015",Automatic,"05/2020",Diesel,"326",DE,49999
BMW,"520","50477",Automatic,"06/2020",Diesel,"190",DE,28999
BMW,X1,"59047",Automatic,"12/2019",Gasoline,"140",DE,23999
BMW,"218","46163",Automatic,"05/2021",Gasoline,"136",DE,24999
BMW,X5,"50249",Automatic,"05/2020",Gasoline,"340",DE,66999
BMW,X1,"66966",Automatic,"05/2019",Diesel,"190",DE,28999
BMW,X3,"55276",Automatic,"05/2019",Diesel,"190",DE,37499
BMW,X5 M,"76260",Automatic,"03/2021",Gasoline,"600",DE,89499
BMW,X1,"16060",Automatic,"03/2021",Electric,"220",DE,34999
BMW,"530","63851",Automatic,"06/2020",Diesel,"265",DE,42999
BMW,X5,"77091",Automatic,"04/2021",Diesel,"286",DE,63999
BMW,"320","104019",Automatic,"06/2020",Diesel,"190",DE,27999
BMW,,"77010",Automatic,"09/2020",Gasoline,"140",DE,25499
BMW,X5,"69739",Automatic,"03/2020",Diesel,"265",DE,58499
BMW,"218","101443",Automatic,"08/2020",Gasoline,"140",DE,23999
BMW,X1,"17542",Automatic,"07/2020",Electric,"220",DE,32999
BMW,"320","66060",Automatic,"07/2021",Diesel,"190",DE,31999
BMW,"540","44819",Automatic,"04/2020",Diesel,"320",DE,46999
BMW,X4,"51100",Automatic,"02/2020",Gasoline,"252",DE,46999
BMW,"730","28872",Automatic,"04/2020",Diesel,"265",DE,60999
BMW,X5,"26735",Automatic,"08/2022",Electric,"394",DE,77999
BMW,"320","39814",Automatic,"07/2020",Diesel,"190",DE,30999
BMW,X1,"65384",Automatic,"10/2020",Electric,"220",DE,32999
BMW,X6,"22267",Automatic,"02/2022",Diesel,"286",DE,78999
BMW,X5 M,"58944",Automatic,"03/2020",Diesel,"400",DE,72999
BMW,X5,"55198",Automatic,"12/2019",Gasoline,"340",DE,59999
BMW,X5,"129182",Automatic,"03/2020",Electric,"394",DE,61999
BMW,X3 M,"49103",Automatic,"08/2020",Gasoline,"360",DE,50999
BMW,"320","51189",Automatic,"06/2021",Diesel,"190",DE,28499
BMW,X3,"43826",Automatic,"03/2020",Electric,"292",DE,42999
BMW,X3 M,"62303",Automatic,"09/2020",Diesel,"326",DE,47999
BMW,X3,"32016",Automatic,"02/2020",Gasoline,"184",DE,34999
MINI,Cooper SD Countryman,"97600",Automatic,"09/2018",Diesel,"190",DE,24999
BMW,"320","58627",Automatic,"03/2020",Gasoline,"184",DE,30999
Ford,Mondeo,"72500",Manual,"11/2016",Gasoline,"160",DE,17499
BMW,"750","48295",Automatic,"07/2020",Gasoline,"530",DE,77499
Rolls-Royce,Ghost,"11356",Automatic,"12/2021",Gasoline,"685",DE,368000
BMW,"520","60609",Automatic,"06/2018",Diesel,"190",DE,28499
BMW,"740","151787",Automatic,"03/2015",Diesel,"313",DE,25999
BMW,"745","85987",Automatic,"06/2019",Electric,"394",DE,56999
Audi,A3,"115000",Manual,"03/2016",Diesel,"110",DE,13999
BMW,"760","87987",Automatic,"06/2019",Gasoline,"609",DE,112999
BMW,X5,"9872",Automatic,"07/2021",Gasoline,"340",DE,62999
Maserati,MC20,"1648",Automatic,"03/2023",Gasoline,"630",DE,219900
Porsche,Cayenne,"6192",Automatic,"03/2023",Gasoline,"640",DE,214900
McLaren,Senna,"751",Automatic,"05/2019",Gasoline,"799",DE,1279900
Mercedes-Benz,AMG GT,"2714",Automatic,"02/2021",Gasoline,"585",DE,229900
Porsche,"911","13812",Automatic,"04/2018",Gasoline,"700",DE,429900
Bentley,Bentayga,"124822",Automatic,"04/2016",Gasoline,"608",DE,96900
Porsche,"992","199",Manual,"03/2023",Gasoline,"551",DE,449900
Rolls-Royce,Ghost,"3529",Automatic,"07/2022",Gasoline,"571",DE,369900
Mercedes-Benz,G 63 AMG,"99",Automatic,"05/2023",Gasoline,"585",DE,329900
Porsche,"911","199",Manual,"03/2023",Gasoline,"551",DE,449900
Audi,TT RS,"1573",Automatic,"03/2023",Gasoline,"400",DE,99900
